,age,education_num,hours_per_week,capital_gain,sex,REL_NotInFam,REL_OtherRelat,REL_OwnChild,REL_Unmarr,REL_Spouse,result_01
53064,32,10,50,0,1,0,0,1,0,0,0
53065,72,5,20,0,0,0,0,0,1,0,0
53066,69,15,40,99999,1,0,0,0,0,1,1
53067,19,10,25,0,1,0,1,0,0,0,0
53068,25,13,25,0,1,0,0,1,0,0,0
53069,56,10,50,0,1,0,0,0,0,1,1
53070,42,14,50,8614,0,1,0,0,0,0,1
53071,58,13,35,0,0,0,0,0,1,0,0
53072,24,13,40,0,1,0,0,1,0,0,0
53073,41,11,38,0,0,0,0,0,0,1,1
53074,40,6,40,0,1,0,0,0,0,1,1
53075,37,9,45,0,1,0,0,0,0,1,0
53076,25,12,40,0,0,0,0,0,1,0,0
53077,43,13,40,0,0,0,0,1,0,0,1
53078,36,9,40,0,1,0,0,1,0,0,0
53079,41,9,40,0,1,0,0,0,0,1,0
53080,31,13,40,0,0,1,0,0,0,0,0
53081,22,9,40,0,0,0,0,1,0,0,0
53082,36,11,40,0,1,0,0,0,0,1,0
53083,42,6,40,0,1,0,0,0,0,1,0
53084,29,9,60,0,1,0,0,0,0,1,0
53085,25,9,46,0,0,0,0,0,1,0,0
53086,23,13,40,0,1,1,0,0,0,0,0
53087,34,9,20,0,0,0,0,0,1,0,0
53088,27,9,45,2580,1,0,0,0,0,1,0
53089,32,13,50,15024,1,0,0,0,0,1,1
53090,33,10,40,0,1,1,0,0,0,0,0
53091,38,13,55,0,0,1,0,0,0,0,0
53092,21,10,30,0,1,0,0,1,0,0,0
53093,39,11,40,0,1,0,0,0,0,1,0
53094,50,13,40,0,1,0,0,0,0,1,1
53095,32,10,30,0,1,1,0,0,0,0,0
53096,40,9,40,0,1,0,0,0,0,1,1
53097,58,10,40,15024,1,0,0,0,0,1,1
53098,20,9,20,0,0,0,0,1,0,0,0
53099,56,13,50,0,1,0,0,0,0,1,0
53100,30,13,40,0,1,0,0,0,0,1,0
53101,39,10,39,0,0,0,0,0,1,0,0
53102,25,12,50,0,1,1,0,0,0,0,1
53103,33,9,40,0,1,0,0,0,0,1,1
53104,41,13,40,0,1,1,0,0,0,0,0
53105,50,10,40,0,1,1,0,0,0,0,0
53106,44,10,40,0,1,0,0,0,0,1,0
53107,27,13,40,0,1,1,0,0,0,0,0
53108,27,13,40,13550,1,1,0,0,0,0,1
53109,58,3,40,0,1,0,0,0,0,1,0
53110,25,10,15,0,1,0,0,1,0,0,0
53111,31,9,40,0,0,0,0,0,0,1,0
53112,39,9,50,0,1,0,0,0,0,1,1
53113,55,11,40,0,1,0,0,0,0,1,1
53114,22,11,12,0,0,0,0,1,0,0,0
53115,44,12,40,0,1,1,0,0,0,0,0
53116,44,8,40,0,0,1,0,0,0,0,0
53117,61,4,54,0,1,0,0,0,0,1,0
53118,32,11,40,0,1,0,0,0,0,1,0
53119,35,13,45,0,1,0,0,0,0,1,1
53120,28,10,40,0,1,0,0,0,0,1,0
53121,57,13,40,0,1,0,0,0,0,1,1
53122,32,16,65,0,1,0,0,0,0,1,1
53123,46,4,40,0,0,1,0,0,0,0,0
53124,26,9,20,0,0,0,0,0,0,1,0
53125,43,9,40,0,1,0,0,0,0,1,0
53126,62,9,35,0,0,1,0,0,0,0,0
53127,60,14,38,0,1,0,0,0,0,1,1
53128,67,9,20,0,0,1,0,0,0,0,0
53129,19,9,30,0,0,0,0,0,1,0,0
53130,48,6,65,0,1,0,0,0,0,1,1
53131,19,9,20,0,0,1,0,0,0,0,0
53132,19,10,30,0,0,1,0,0,0,0,0
53133,43,9,40,0,0,0,0,0,1,0,0
53134,31,16,90,0,0,0,0,0,0,1,0
53135,65,10,45,0,0,0,0,0,0,1,0
53136,32,9,40,0,0,1,0,0,0,0,0
53137,36,14,40,0,1,0,0,0,0,1,1
53138,41,9,40,0,1,0,0,0,0,1,0
53139,33,10,40,3908,1,0,0,0,0,1,0
53140,34,13,50,0,1,0,0,0,0,1,1
53141,27,10,45,0,1,1,0,0,0,0,0
53142,75,7,50,0,1,1,0,0,0,0,0
53143,51,9,40,0,1,0,0,0,0,1,1
53144,47,9,40,0,1,0,0,0,0,1,0
53145,31,10,40,0,1,1,0,0,0,0,0
53146,40,14,40,0,0,1,0,0,0,0,1
53147,48,9,30,0,0,1,0,0,0,0,0
53148,36,13,40,0,1,1,0,0,0,0,0
53149,18,9,20,0,1,0,0,1,0,0,0
53150,33,9,40,0,0,1,0,0,0,0,0
53151,34,14,40,0,1,0,0,0,0,1,0
53152,51,10,48,3103,1,0,0,0,0,1,1
53153,39,12,40,0,0,1,0,0,0,0,0
53154,20,9,35,0,1,0,0,1,0,0,0
53155,67,10,20,0,0,1,0,0,0,0,0
53156,42,11,60,0,0,1,0,0,0,0,0
53157,59,7,40,0,1,0,0,0,0,1,0
53158,31,9,40,0,1,1,0,0,0,0,0
53159,19,10,30,2036,0,0,0,0,1,0,0
53160,47,10,48,0,0,1,0,0,0,0,0
53161,68,4,30,0,1,0,0,0,0,1,0
53162,30,10,40,0,1,0,0,0,0,1,0
53163,34,9,60,0,1,1,0,0,0,0,0
53164,49,4,40,0,1,0,0,0,0,1,0
53165,38,10,40,0,1,0,0,0,0,1,1
53166,60,10,40,7298,1,0,0,0,0,1,1
53167,51,10,40,0,1,0,0,0,0,1,1
53168,24,13,40,0,1,1,0,0,0,0,0
53169,18,10,35,0,0,0,0,1,0,0,0
53170,24,13,40,0,0,0,0,1,0,0,0
53171,21,3,40,0,1,0,0,0,0,1,0
53172,48,9,40,0,0,0,0,0,0,1,1
53173,52,5,40,0,0,0,0,0,0,1,0
53174,48,9,40,0,1,1,0,0,0,0,0
53175,40,13,66,7688,1,0,0,0,0,1,1
53176,20,10,20,0,0,0,0,1,0,0,0
53177,31,9,25,0,0,0,0,0,1,0,0
53178,30,10,50,0,1,0,0,0,0,1,0
53179,30,9,40,0,1,0,0,0,1,0,0
53180,51,9,40,0,0,0,0,1,0,0,0
53181,29,11,40,0,0,1,0,0,0,0,0
53182,56,14,16,0,1,1,0,0,0,0,0
53183,46,13,40,0,0,0,0,0,1,0,0
53184,41,10,40,0,0,0,0,1,0,0,0
53185,29,3,40,0,0,0,1,0,0,0,0
53186,48,9,30,0,1,0,0,0,0,1,0
53187,34,9,50,0,0,1,0,0,0,0,0
53188,42,11,50,0,1,0,0,0,0,1,0
53189,25,9,30,0,0,0,0,0,1,0,0
53190,47,7,40,0,0,0,0,0,1,0,0
53191,23,9,40,0,1,0,0,1,0,0,0
53192,43,11,22,0,1,0,0,0,0,1,0
53193,19,10,35,0,0,0,0,1,0,0,0
53194,22,9,40,0,1,0,0,1,0,0,0
53195,40,13,70,0,0,0,0,0,1,0,0
53196,41,11,40,0,1,0,0,0,0,1,0
53197,71,13,60,0,1,0,0,0,0,1,1
53198,42,9,45,0,1,0,0,0,0,1,0
53199,31,13,47,0,1,1,0,0,0,0,0
53200,58,9,70,0,1,0,0,0,0,1,0
53201,36,7,12,0,0,0,0,0,1,0,0
53202,31,9,65,0,1,0,0,0,0,1,0
53203,41,9,40,0,0,1,0,0,0,0,0
53204,35,10,40,0,1,0,0,0,0,1,0
53205,28,13,15,0,0,0,0,1,0,0,0
53206,27,8,55,0,1,0,0,1,0,0,0
53207,17,7,40,0,1,0,0,1,0,0,0
53208,35,9,50,0,1,1,0,0,0,0,1
53209,45,10,99,0,0,0,0,0,0,1,0
53210,44,13,40,0,0,0,0,0,1,0,0
53211,27,11,40,0,0,1,0,0,0,0,0
53212,51,5,40,0,1,0,0,0,0,1,0
53213,49,9,45,0,0,1,0,0,0,0,0
53214,64,6,10,0,1,0,0,0,0,1,1
53215,54,4,45,0,1,1,0,0,0,0,0
53216,43,9,40,0,1,0,0,0,0,1,0
53217,32,9,35,0,1,0,0,0,1,0,0
53218,36,12,43,10520,1,1,0,0,0,0,1
53219,26,9,50,0,1,0,1,0,0,0,1
53220,37,13,50,0,1,0,0,0,0,1,1
53221,38,12,40,0,0,0,0,0,1,0,0
53222,26,8,40,0,1,0,0,0,0,1,0
53223,50,13,50,0,1,0,0,0,0,1,1
53224,47,10,40,7298,1,0,0,0,0,1,1
53225,42,9,40,0,0,1,0,0,0,0,0
53226,66,9,40,0,0,1,0,0,0,0,0
53227,43,9,32,0,0,1,0,0,0,0,0
53228,37,13,45,0,1,0,0,0,0,1,1
53229,37,6,35,0,0,0,0,0,1,0,0
53230,25,10,40,0,0,0,0,1,0,0,0
53231,29,13,50,0,1,0,0,0,0,1,1
53232,50,12,40,3103,1,0,0,0,0,1,1
53233,42,14,70,0,1,1,0,0,0,0,0
53234,32,9,40,0,1,0,0,1,0,0,0
53235,42,10,40,0,1,0,0,0,0,1,1
53236,41,9,50,0,1,0,0,0,0,1,0
53237,25,13,40,3325,1,1,0,0,0,0,0
53238,65,9,50,0,1,0,0,0,0,1,0
53239,32,10,50,0,1,0,0,0,0,1,0
53240,32,9,10,0,1,0,0,0,1,0,0
53241,24,10,60,0,1,0,0,0,0,1,0
53242,51,9,40,0,0,1,0,0,0,0,0
53243,28,7,35,0,0,0,0,0,1,0,0
53244,32,10,55,0,1,0,0,0,0,1,1
53245,77,15,40,0,1,0,0,0,0,1,0
53246,47,9,20,0,0,0,0,0,1,0,0
53247,26,9,40,0,1,1,0,0,0,0,0
53248,20,10,20,0,1,0,0,1,0,0,0
53249,57,10,35,0,1,0,0,0,0,1,1
53250,40,16,45,0,1,0,0,0,0,1,0
53251,50,14,40,0,1,0,0,0,0,1,1
53252,19,4,45,0,1,0,0,1,0,0,0
53253,54,8,40,0,1,0,0,0,0,1,0
53254,51,10,40,0,1,0,0,0,0,1,1
53255,51,13,50,0,1,0,0,0,0,1,1
53256,38,10,40,7688,1,0,0,0,0,1,1
53257,17,8,20,0,0,0,0,1,0,0,0
53258,32,13,40,0,1,1,0,0,0,0,0
53259,29,10,45,0,1,0,0,0,0,1,0
53260,42,10,40,0,1,0,0,0,1,0,0
53261,40,9,40,0,0,0,0,0,1,0,0
53262,27,10,40,0,1,0,0,0,0,1,0
53263,22,13,20,0,0,0,0,1,0,0,0
53264,58,7,40,0,0,1,0,0,0,0,0
53265,61,13,45,0,1,0,0,0,0,1,1
53266,42,13,35,0,0,0,0,0,0,1,1
53267,49,14,40,0,1,1,0,0,0,0,0
53268,41,13,40,0,1,0,0,0,0,1,0
53269,43,9,40,0,0,1,0,0,0,0,0
53270,46,13,40,0,1,0,0,0,1,0,1
53271,28,9,45,0,1,0,0,0,0,1,1
53272,39,10,50,7688,1,0,0,0,0,1,1
53273,50,10,40,7688,1,0,0,0,0,1,1
53274,57,10,40,0,1,1,0,0,0,0,0
53275,47,9,38,0,0,0,0,0,0,1,0
53276,79,9,40,0,1,0,0,0,0,1,0
53277,40,9,45,0,0,0,0,0,0,1,0
53278,35,13,40,0,1,0,0,0,0,1,0
53279,35,13,80,0,1,0,0,0,0,1,0
53280,30,13,60,0,1,0,0,0,0,1,1
53281,26,6,40,0,1,1,0,0,0,0,0
53282,49,9,40,1506,0,0,0,0,1,0,0
53283,48,9,40,0,1,0,0,0,0,1,0
53284,22,10,45,0,1,1,0,0,0,0,0
53285,22,7,30,0,0,0,0,1,0,0,0
53286,50,6,47,0,0,1,0,0,0,0,0
53287,47,9,60,0,1,0,0,0,0,1,0
53288,36,9,50,0,1,0,0,0,0,1,0
53289,44,12,40,0,1,0,0,0,0,1,1
53290,73,5,9,0,0,0,0,0,1,0,0
53291,34,13,40,0,1,0,0,0,0,1,1
53292,37,10,40,0,1,0,0,0,0,1,0
53293,46,10,40,0,0,0,0,0,0,1,1
53294,29,3,40,0,1,0,0,0,0,1,0
53295,24,11,40,0,1,0,0,0,0,1,0
53296,29,10,35,0,1,1,0,0,0,0,0
53297,18,8,20,0,0,0,0,1,0,0,0
53298,41,13,90,0,0,0,0,0,1,0,1
53299,59,9,40,0,1,0,0,0,0,1,1
53300,27,3,50,0,1,0,0,0,1,0,0
53301,50,12,45,0,1,0,0,0,0,1,0
53302,25,2,24,0,1,1,0,0,0,0,0
53303,42,13,45,0,0,0,0,0,1,0,0
53304,36,10,40,0,1,0,0,0,0,1,0
53305,62,10,60,0,1,0,0,0,0,1,1
53306,71,11,40,0,0,1,0,0,0,0,0
53307,38,13,55,0,1,1,0,0,0,0,1
53308,44,9,40,0,0,0,0,0,1,0,0
53309,49,10,60,0,1,0,0,0,0,1,0
53310,60,13,40,7688,1,0,0,0,0,1,1
53311,28,9,40,0,1,0,0,0,0,1,0
53312,26,13,55,0,0,1,0,0,0,0,0
53313,18,7,12,0,1,0,0,1,0,0,0
53314,43,11,50,0,1,0,0,0,0,1,1
53315,65,8,44,2009,1,1,0,0,0,0,0
53316,23,6,44,0,1,0,0,1,0,0,0
53317,21,10,35,0,0,0,0,1,0,0,0
53318,20,9,40,0,1,0,0,1,0,0,0
53319,19,10,18,0,0,0,0,1,0,0,0
53320,77,9,32,0,0,1,0,0,0,0,0
53321,32,11,40,0,1,0,0,0,0,1,0
53322,37,10,30,0,1,0,0,0,0,1,0
53323,29,9,45,0,1,0,0,0,0,1,0
53324,59,16,45,0,1,0,0,0,0,1,1
53325,22,10,40,0,1,0,0,1,0,0,0
53326,31,9,48,0,1,0,0,0,0,1,1
53327,59,9,60,0,1,0,0,0,0,1,0
53328,29,10,40,0,0,1,0,0,0,0,1
53329,56,9,50,0,1,0,0,0,0,1,1
53330,19,10,20,0,0,0,0,1,0,0,0
53331,37,9,40,0,1,0,0,0,0,1,0
53332,58,14,40,0,1,0,0,0,0,1,1
53333,41,14,40,0,1,0,0,0,0,1,1
53334,29,9,38,0,1,0,0,0,1,0,0
53335,38,9,50,0,1,0,0,0,0,1,0
53336,36,14,50,0,1,0,0,0,0,1,1
53337,19,10,40,594,1,0,0,1,0,0,0
53338,46,9,28,0,0,0,0,0,0,1,1
53339,42,14,45,0,0,0,0,0,0,1,1
53340,29,10,40,0,0,1,0,0,0,0,0
53341,42,13,40,7688,1,0,0,0,0,1,1
53342,29,12,40,0,1,0,0,0,0,1,0
53343,47,14,40,0,0,0,0,0,1,0,0
53344,37,7,40,0,1,0,0,0,0,1,1
53345,39,9,45,0,1,0,0,0,0,1,0
53346,46,13,35,0,0,0,0,0,1,0,1
53347,28,12,40,0,1,0,0,0,0,1,0
53348,36,10,56,0,1,0,0,0,0,1,1
53349,39,9,40,0,0,0,0,1,0,0,0
53350,44,10,40,0,1,0,0,0,0,1,0
53351,60,9,40,0,1,0,0,0,0,1,0
53352,35,13,50,0,0,1,0,0,0,0,1
53353,59,13,48,0,1,0,0,0,0,1,1
53354,21,10,60,0,0,0,0,1,0,0,0
53355,22,12,16,0,0,0,0,1,0,0,0
53356,31,10,50,15024,1,0,0,0,0,1,1
53357,40,13,50,0,1,0,0,0,0,1,1
53358,33,9,45,0,1,0,0,0,0,1,1
53359,41,14,60,0,1,0,0,0,0,1,0
53360,31,12,35,0,0,0,0,0,0,1,1
53361,62,11,40,0,1,1,0,0,0,0,0
53362,43,9,35,0,0,0,0,0,0,1,0
53363,28,13,60,0,0,1,0,0,0,0,0
53364,43,6,40,0,1,0,0,0,0,1,1
53365,55,14,55,3103,1,0,0,0,0,1,1
53366,42,9,25,0,0,0,0,0,1,0,0
53367,23,13,40,0,0,1,0,0,0,0,0
53368,55,10,40,0,1,0,0,0,0,1,1
53369,44,13,45,99999,1,0,0,0,0,1,1
53370,19,7,32,0,0,0,0,1,0,0,0
53371,23,9,40,0,1,0,0,1,0,0,0
53372,41,9,50,0,0,0,0,0,1,0,0
53373,51,9,40,0,0,0,0,0,1,0,0
53374,49,9,90,0,1,1,0,0,0,0,0
53375,29,14,20,0,0,0,0,0,1,0,0
53376,25,10,40,8614,1,1,0,0,0,0,1
53377,44,15,50,99999,1,0,0,0,0,1,1
53378,17,7,30,0,1,0,0,1,0,0,0
53379,42,14,40,0,1,0,0,0,0,1,1
53380,21,7,35,0,0,0,0,1,0,0,0
53381,26,10,40,0,1,1,0,0,0,0,0
53382,24,10,40,0,1,1,0,0,0,0,0
53383,30,13,42,0,1,0,0,0,0,1,1
53384,19,9,28,0,1,0,0,1,0,0,0
53385,65,4,24,0,0,0,1,0,0,0,0
53386,52,10,60,0,1,0,0,0,0,1,1
53387,17,6,20,0,1,0,0,1,0,0,0
53388,27,9,22,0,1,0,0,1,0,0,0
53389,53,15,40,0,0,1,0,0,0,0,0
53390,24,13,40,0,0,1,0,0,0,0,0
53391,37,10,40,0,1,0,0,0,0,1,1
53392,34,11,18,0,0,0,0,0,0,1,0
53393,40,12,50,8614,1,1,0,0,0,0,1
53394,49,9,40,0,1,0,0,0,0,1,1
53395,86,14,40,0,0,1,0,0,0,0,0
53396,49,11,60,15024,0,0,0,0,0,1,1
53397,43,7,60,0,1,0,0,0,0,1,0
53398,47,10,35,0,0,0,0,0,1,0,0
53399,32,9,50,0,1,0,0,0,0,1,1
53400,30,11,60,0,1,0,0,0,0,1,0
53401,25,9,40,0,1,0,0,1,0,0,0
53402,42,13,40,0,1,0,0,0,0,1,1
53403,60,10,65,0,1,0,0,0,0,1,0
53404,46,10,38,4386,1,0,0,0,0,1,1
53405,39,10,40,0,1,0,0,0,0,1,1
53406,28,12,70,0,1,0,0,0,0,1,1
53407,26,6,55,0,1,1,0,0,0,0,0
53408,27,10,40,0,0,0,0,1,0,0,0
53409,59,10,40,0,1,0,0,0,1,0,0
53410,64,9,40,0,1,0,0,0,0,1,0
53411,90,9,12,2964,1,1,0,0,0,0,0
53412,51,10,45,0,0,1,0,0,0,0,1
53413,36,9,40,0,1,0,0,0,0,1,0
53414,39,4,40,0,0,0,0,0,1,0,0
53415,47,14,40,0,1,0,0,0,0,1,1
53416,32,14,60,0,1,0,0,0,0,1,1
53417,24,12,40,0,0,0,0,0,0,1,0
53418,23,9,30,0,1,0,0,1,0,0,0
53419,62,9,20,0,1,0,0,0,0,1,0
53420,35,13,65,0,1,1,0,0,0,0,0
53421,27,13,40,0,1,0,0,1,0,0,0
53422,49,10,35,0,0,1,0,0,0,0,0
53423,18,6,20,0,1,1,0,0,0,0,0
53424,19,10,30,0,0,0,0,1,0,0,0
53425,63,12,40,0,1,0,0,0,0,1,1
53426,54,9,40,0,0,0,0,0,0,1,0
53427,24,10,40,0,0,0,0,0,0,1,1
53428,61,6,50,0,1,0,0,0,0,1,1
53429,50,9,48,0,1,0,0,0,0,1,1
53430,36,13,40,0,1,0,0,0,0,1,1
53431,21,10,50,0,1,0,0,1,0,0,0
53432,38,15,50,99999,1,0,0,0,0,1,1
53433,30,10,40,0,1,0,1,0,0,0,0
53434,22,9,40,2907,1,0,0,1,0,0,0
53435,33,10,52,0,0,1,0,0,0,0,0
53436,39,9,38,0,1,0,0,0,0,1,1
53437,42,9,50,0,1,0,0,0,0,1,1
53438,42,13,33,0,1,1,0,0,0,0,0
53439,29,13,40,0,1,0,0,0,0,1,0
53440,35,13,55,0,1,1,0,0,0,0,0
53441,23,10,30,0,0,0,0,1,0,0,0
53442,28,10,60,0,1,0,0,0,0,1,0
53443,34,9,40,0,0,0,0,1,0,0,0
53444,40,10,40,0,0,1,0,0,0,0,0
53445,67,9,30,0,0,1,0,0,0,0,0
53446,49,9,40,0,1,0,0,0,0,1,0
53447,34,9,40,0,0,1,0,0,0,0,0
53448,26,13,35,2463,1,0,0,1,0,0,0
53449,25,9,40,0,1,0,0,1,0,0,0
53450,40,10,30,1831,0,0,0,0,1,0,0
53451,56,9,40,0,1,0,0,0,0,1,0
53452,35,12,45,0,1,0,0,0,0,1,1
53453,54,9,40,0,1,0,0,0,0,1,0
53454,25,13,40,3325,0,1,0,0,0,0,0
53455,28,13,40,0,1,0,0,0,0,1,0
53456,31,13,40,0,1,1,0,0,0,0,0
53457,45,9,40,0,0,0,0,0,1,0,0
53458,52,9,40,5013,1,0,0,0,0,1,0
53459,39,14,50,0,0,1,0,0,0,0,0
53460,19,9,40,0,1,1,0,0,0,0,0
53461,23,8,40,0,1,0,0,0,1,0,0
53462,23,4,40,0,1,1,0,0,0,0,0
53463,52,11,40,15024,1,0,0,0,0,1,1
53464,33,15,60,0,1,0,0,0,0,1,1
53465,35,13,50,0,0,1,0,0,0,0,0
53466,58,9,40,0,1,0,0,0,0,1,0
53467,61,9,45,0,1,0,0,0,0,1,1
53468,39,13,70,99999,1,0,0,0,0,1,1
53469,38,7,40,0,1,0,0,0,0,1,0
53470,59,9,40,0,1,0,0,0,0,1,1
53471,41,13,50,0,1,1,0,0,0,0,1
53472,19,7,10,0,1,0,1,0,0,0,0
53473,22,10,20,0,1,0,0,1,0,0,0
53474,59,12,40,0,0,0,0,0,1,0,0
53475,37,9,45,3103,1,0,0,0,0,1,1
53476,31,8,43,0,1,0,0,0,0,1,0
53477,18,7,40,0,1,1,0,0,0,0,0
53478,20,10,35,0,0,0,0,1,0,0,0
53479,28,9,60,0,1,1,0,0,0,0,0
53480,28,10,30,0,0,0,0,1,0,0,0
53481,49,13,40,0,1,0,0,0,0,1,0
53482,38,9,40,0,1,0,0,0,0,1,1
53483,19,9,20,0,1,0,0,1,0,0,0
53484,43,13,40,7298,1,0,0,0,0,1,1
53485,28,9,40,15024,1,0,0,0,0,1,1
53486,41,10,24,0,0,1,0,0,0,0,0
53487,50,14,65,0,1,0,0,0,0,1,1
53488,46,13,40,0,1,1,0,0,0,0,0
53489,20,10,40,0,1,0,0,1,0,0,0
53490,45,13,60,0,1,0,0,0,0,1,1
53491,28,10,50,0,0,1,0,0,0,0,0
53492,37,10,40,0,0,0,0,0,0,1,0
53493,46,16,50,0,1,0,0,0,0,1,1
53494,66,9,40,0,1,0,0,0,0,1,0
53495,38,13,50,0,0,0,0,0,0,1,1
53496,25,7,45,0,1,0,0,1,0,0,0
53497,55,15,40,15024,1,0,0,0,0,1,1
53498,48,4,40,0,1,0,0,0,0,1,0
53499,56,10,38,0,0,0,0,0,1,0,0
53500,47,14,45,0,1,0,0,0,0,1,0
53501,55,13,40,0,1,0,0,0,0,1,1
53502,41,12,40,0,1,0,0,0,0,1,0
53503,47,10,65,0,1,0,0,0,0,1,1
53504,40,9,43,6849,1,1,0,0,0,0,0
53505,41,13,40,0,1,0,0,0,0,1,0
53506,21,10,20,0,0,0,0,1,0,0,0
53507,52,9,40,0,1,1,0,0,0,0,0
53508,62,16,50,15020,1,0,0,0,1,0,1
53509,46,7,45,0,1,0,0,0,0,1,1
53510,35,13,40,0,1,0,0,0,0,1,0
53511,29,9,40,0,0,0,0,1,0,0,0
53512,21,6,40,3908,1,0,0,0,0,1,0
53513,35,9,50,0,1,1,0,0,0,0,0
53514,46,13,50,0,1,0,0,0,0,1,1
53515,35,16,40,0,1,0,0,0,0,1,1
53516,34,10,60,0,1,1,0,0,0,0,0
53517,21,11,30,0,1,1,0,0,0,0,0
53518,29,9,60,0,1,0,0,0,0,1,0
53519,41,14,60,0,1,0,0,0,0,1,1
53520,51,9,40,0,1,0,0,0,0,1,0
53521,22,9,40,0,0,0,0,1,0,0,0
53522,47,13,40,0,1,1,0,0,0,0,0
53523,42,15,65,15024,1,0,0,0,0,1,1
53524,19,9,40,0,0,0,0,1,0,0,0
53525,46,13,40,15024,1,0,0,0,0,1,1
53526,23,10,40,0,1,0,0,1,0,0,0
53527,49,9,40,0,1,0,0,0,0,1,0
53528,58,13,40,0,0,1,0,0,0,0,0
53529,41,13,50,0,1,0,0,0,0,1,1
53530,50,13,40,0,1,0,0,0,0,1,1
53531,77,9,10,0,0,1,0,0,0,0,0
53532,27,11,60,0,1,0,0,0,0,1,0
53533,29,9,60,0,1,0,0,0,0,1,0
53534,54,1,40,0,1,0,0,0,0,1,0
53535,39,10,37,0,0,0,0,0,1,0,0
53536,32,10,50,0,1,0,0,0,0,1,0
53537,36,13,40,0,1,0,0,0,0,1,0
53538,24,13,20,0,0,0,0,1,0,0,0
53539,50,14,45,7688,1,0,0,0,0,1,1
53540,32,9,65,0,1,1,0,0,0,0,0
53541,26,13,40,0,0,1,0,0,0,0,0
53542,38,11,42,0,1,0,0,0,0,1,0
53543,47,13,40,6497,0,0,0,0,1,0,0
53544,31,10,40,0,1,0,0,0,0,1,1
53545,38,9,55,0,1,0,0,0,0,1,0
53546,50,10,40,0,1,0,0,0,0,1,1
53547,18,7,40,0,1,0,0,1,0,0,0
53548,59,14,40,0,1,0,0,0,0,1,0
53549,56,10,50,0,1,0,0,0,0,1,1
53550,34,9,50,0,1,0,0,1,0,0,0
53551,32,13,40,0,1,0,0,0,0,1,0
53552,29,13,35,0,1,1,0,0,0,0,0
53553,42,13,45,0,1,0,0,0,0,1,1
53554,37,10,40,0,0,0,0,0,1,0,0
53555,36,9,40,0,0,1,0,0,0,0,0
53556,59,14,40,0,0,1,0,0,0,0,1
53557,32,13,50,99999,1,0,0,0,0,1,1
53558,52,9,56,0,1,0,0,0,0,1,1
53559,29,9,40,0,1,1,0,0,0,0,0
53560,39,15,35,14084,0,1,0,0,0,0,1
53561,39,10,40,0,1,1,0,0,0,0,0
53562,69,13,15,2346,0,1,0,0,0,0,0
53563,43,9,35,0,0,0,0,0,0,1,0
53564,39,11,48,0,1,0,0,0,0,1,0
53565,19,10,30,0,0,0,0,1,0,0,0
53566,60,11,60,0,1,0,0,0,0,1,1
53567,51,9,40,3137,1,0,0,0,0,1,0
53568,75,10,8,0,0,1,0,0,0,0,0
53569,37,11,40,5455,0,0,0,0,1,0,0
53570,24,10,40,0,1,0,0,1,0,0,0
53571,20,7,20,594,1,0,0,1,0,0,0
53572,58,9,70,0,1,0,0,0,0,1,0
53573,21,14,15,0,1,0,0,1,0,0,0
53574,28,9,40,0,1,0,1,0,0,0,0
53575,40,6,40,0,1,0,0,0,0,1,0
53576,45,9,50,0,1,0,0,0,0,1,0
53577,40,15,40,15024,0,0,0,0,0,1,1
53578,41,10,40,0,0,1,0,0,0,0,0
53579,58,9,40,0,0,0,0,0,1,0,0
53580,44,11,40,7688,1,0,0,0,0,1,1
53581,26,9,65,0,1,0,0,0,0,1,0
53582,29,12,45,0,1,1,0,0,0,0,0
53583,45,14,40,0,0,1,0,0,0,0,0
53584,23,12,40,0,1,1,0,0,0,0,0
53585,39,9,40,0,0,0,0,0,1,0,0
53586,45,16,40,15024,1,0,0,0,0,1,1
53587,51,14,40,15024,1,0,0,0,0,1,1
53588,22,9,40,0,1,0,0,1,0,0,0
53589,28,9,40,0,1,0,0,0,0,1,0
53590,23,10,25,0,0,0,0,0,1,0,0
53591,33,9,35,0,1,0,0,0,0,1,0
53592,37,11,43,0,1,0,0,0,0,1,0
53593,19,10,40,0,0,0,0,1,0,0,0
53594,35,7,40,0,1,0,0,0,0,1,0
53595,62,4,38,0,0,0,0,0,1,0,0
53596,25,9,40,0,1,1,0,0,0,0,0
53597,21,9,40,0,1,0,1,0,0,0,0
53598,32,10,35,0,1,0,0,1,0,0,0
53599,32,13,45,5013,0,0,0,0,0,1,0
53600,70,9,12,0,0,1,0,0,0,0,0
53601,57,7,40,0,1,0,0,0,0,1,0
53602,31,10,40,0,1,1,0,0,0,0,0
53603,37,13,60,0,1,0,0,0,0,1,1
53604,34,9,36,0,0,0,0,0,1,0,0
53605,26,10,78,0,1,0,0,0,0,1,0
53606,44,10,48,0,1,0,0,0,0,1,0
53607,66,4,40,0,1,0,0,0,0,1,0
53608,39,9,40,0,0,0,0,0,1,0,0
53609,31,9,40,0,1,0,0,0,0,1,1
53610,53,11,40,0,1,0,0,0,0,1,1
53611,36,9,50,0,0,0,0,0,0,1,0
53612,61,5,40,0,1,0,0,0,0,1,0
53613,43,13,40,0,1,0,0,0,0,1,1
53614,38,10,40,0,1,0,0,0,0,1,0
53615,26,9,50,0,1,1,0,0,0,0,0
53616,27,9,8,0,1,0,0,0,0,1,0
53617,58,5,40,0,0,1,0,0,0,0,0
